Rk                            Player                        Age                           Team                          Pos                           G                             GS                            MP                            PER                           TS%                           3PAr                          FTr                           ORB%                          DRB%                          TRB%                          AST%                          STL%                          BLK%                          TOV%                          USG%                          OWS                           DWS                           WS                            WS/48                         OBPM                          DBPM                          BPM                           VORP                          Awards                        
Ja Morant                     25                            MEM                           PG                            21                            21                            583                           20.6                          .568                          .301                          .421                          2.6                           13.3                          8.1                           41.0                          1.8                           1.2                           16.8                          32.4                          1.0                           0.8                           1.8                           .147                          3.9                           -0.2                          3.8                           0.9                                                         
Chris Boucher                 32                            TOR                           PF                            33                            0                             573                           19.1                          .598                          .498                          .267                          8.2                           19.3                          13.7                          5.6                           1.8                           3.5                           7.2                           22.4                          1.1                           0.4                           1.5                           .122                          3.0                           -1.0                          2.0                           0.6                                                         
Noah Clowney                  20                            BRK                           PF                            27                            8                             573                           11.1                          .570                          .691                          .184                          4.8                           16.7                          10.6                          6.3                           1.0                           2.1                           10.4                          19.2                          0.2                           0.3                           0.6                           .049                          -1.5                          -1.2                          -2.7                          -0.1                                                        
Jonathan Mogbo                23                            TOR                           PF                            35                            6                             573                           13.5                          .529                          .169                          .324                          12.1                          16.6                          14.3                          13.1                          2.2                           2.7                           15.5                          14.6                          0.5                           0.4                           0.9                           .075                          -1.7                          0.3                           -1.4                          0.1                                                         
Johnny Juzang                 23                            UTA                           SG                            32                            5                             571                           11.3                          .585                          .714                          .132                          3.7                           13.1                          8.5                           8.5                           1.0                           0.8                           7.4                           15.9                          0.8                           0.1                           0.9                           .074                          -0.8                          -1.6                          -2.4                          -0.1                                                        
Sam Merrill                   28                            CLE                           SG                            30                            2                             569                           9.9                           .557                          .864                          .102                          2.2                           7.9                           5.1                           10.0                          1.4                           1.1                           7.0                           15.0                          0.6                           0.5                           1.1                           .093                          -1.3                          -0.1                          -1.4                          0.1                                                         
Moritz Wagner                 27                            ORL                           C                             30                            1                             564                           22.4                          .649                          .301                          .442                          7.9                           23.4                          15.3                          13.8                          2.1                           2.1                           14.1                          26.7                          1.1                           1.1                           2.2                           .187                          2.9                           1.4                           4.3                           0.9                                                         
Jordan Clarkson               32                            UTA                           SG                            22                            3                             562                           15.1                          .537                          .420                          .313                          2.8                           11.5                          7.2                           24.5                          1.6                           1.2                           14.4                          28.5                          0.2                           0.1                           0.4                           .032                          0.6                           -1.9                          -1.3                          0.1                                                         
Ajay Mitchell                 22                            OKC                           SG                            34                            1                             561                           12.5                          .604                          .307                          .199                          3.2                           9.3                           6.3                           13.6                          2.1                           0.5                           13.4                          15.9                          0.6                           0.9                           1.6                           .136                          -2.4                          0.9                           -1.5                          0.1                                                         
Trey Lyles                    29                            SAC                           PF                            27                            2                             561                           11.8                          .570                          .712                          .203                          5.4                           19.1                          12.2                          5.6                           1.5                           2.3                           9.7                           14.1                          0.5                           0.6                           1.1                           .093                          -0.4                          -0.6                          -1.0                          0.2                                                         
Ziaire Williams               23                            BRK                           SF                            25                            10                            552                           11.9                          .530                          .456                          .269                          5.2                           19.6                          12.1                          9.6                           2.1                           1.8                           11.1                          19.4                          0.1                           0.5                           0.6                           .051                          -3.0                          -0.2                          -3.1                          -0.2                                                        
Jonathan Isaac                27                            ORL                           PF                            33                            0                             550                           15.4                          .504                          .500                          .292                          11.5                          22.2                          16.6                          4.1                           2.3                           7.4                           8.7                           16.4                          0.3                           1.3                           1.6                           .136                          -1.6                          1.6                           0.0                           0.3                                                         
Tari Eason                    23                            HOU                           PF                            24                            0                             546                           20.2                          .557                          .330                          .222                          9.6                           19.6                          14.5                          6.8                           4.1                           4.0                           7.6                           19.8                          0.9                           1.4                           2.3                           .204                          1.6                           3.7                           5.3                           1.0                                                         
Garrison Mathews              28                            ATL                           SG                            29                            2                             543                           13.4                          .644                          .838                          .306                          1.9                           8.1                           5.0                           10.8                          1.7                           1.7                           9.7                           16.3                          1.0                           0.3                           1.3                           .111                          0.2                           -0.8                          -0.7                          0.2                                                         
Lindy Waters III              27                            GSW                           SG                            30                            8                             540                           9.5                           .517                          .717                          .040                          2.5                           12.6                          7.4                           8.9                           1.8                           1.4                           6.4                           14.6                          0.2                           0.6                           0.8                           .073                          -3.0                          0.4                           -2.6                          -0.1                                                        
Jamal Shead                   22                            TOR                           PG                            34                            0                             539                           8.8                           .499                          .429                          .113                          1.6                           6.2                           3.9                           29.9                          1.9                           0.7                           22.1                          17.6                          -0.2                          0.1                           -0.2                          -0.014                        -3.5                          -1.7                          -5.2                          -0.4                                                        
Shake Milton                  28                            2TM                           SG                            31                            1                             537                           12.5                          .572                          .479                          .219                          3.6                           9.8                           6.6                           19.7                          1.4                           0.4                           11.0                          17.1                          0.7                           0.2                           0.9                           .080                          -0.9                          -0.5                          -1.4                          0.1                                                         
Shake Milton                  28                            BRK                           SG                            27                            1                             492                           13.0                          .580                          .459                          .210                          3.7                           8.6                           6.1                           20.4                          1.5                           0.2                           10.4                          17.2                          0.7                           0.2                           0.9                           .090                          -0.5                          -0.5                          -1.0                          0.1                                                         
Shake Milton                  28                            LAL                           SG                            4                             0                             45                            6.9                           .472                          .750                          .333                          2.5                           22.3                          12.5                          11.8                          0.0                           2.0                           17.9                          16.3                          -0.1                          0.0                           0.0                           -0.028                        -4.6                          -1.0                          -5.6                          0.0                                                         
Moussa DiabatÃ©               23                            CHO                           C                             30                            4                             537                           14.0                          .592                          .000                          .329                          17.7                          23.3                          20.4                          5.0                           1.7                           4.1                           23.7                          9.0                           0.5                           0.7                           1.3                           .114                          -2.7                          0.1                           -2.6                          -0.1                                                        
Luke Kennard                  28                            MEM                           SG                            25                            0                             534                           14.0                          .637                          .707                          .191                          2.8                           10.6                          6.8                           18.7                          1.3                           0.3                           11.9                          14.3                          1.2                           0.6                           1.8                           .158                          1.7                           0.3                           2.0                           0.5                                                         
Isaiah Collier                20                            UTA                           PG                            28                            5                             526                           3.4                           .368                          .403                          .193                          1.5                           12.5                          7.1                           28.2                          1.9                           0.9                           34.2                          15.6                          -1.4                          0.2                           -1.2                          -0.109                        -7.6                          -1.3                          -8.9                          -0.9                                                        
Cam Reddish                   25                            LAL                           SF                            28                            8                             524                           8.0                           .544                          .526                          .269                          2.8                           9.4                           6.1                           5.4                           2.8                           1.7                           12.1                          8.3                           0.1                           0.4                           0.6                           .052                          -4.1                          1.5                           -2.6                          -0.1                                                        
Terance Mann                  28                            LAC                           SG                            26                            11                            522                           11.3                          .542                          .381                          .173                          5.1                           10.7                          7.9                           11.7                          2.3                           1.0                           9.7                           13.7                          0.4                           0.7                           1.1                           .103                          -2.4                          1.3                           -1.1                          0.1                                                         
Luke Kornet                   29                            BOS                           C                             31                            3                             519                           18.4                          .657                          .000                          .500                          13.6                          19.1                          16.4                          11.7                          1.3                           5.6                           10.1                          10.0                          1.6                           0.9                           2.5                           .232                          1.3                           2.2                           3.5                           0.7                                                         
Jay Huff                      26                            MEM                           C                             34                            1                             515                           17.9                          .686                          .650                          .232                          3.8                           13.3                          8.7                           7.0                           0.9                           6.3                           10.1                          19.1                          1.2                           0.8                           1.9                           .181                          2.7                           1.1                           3.8                           0.8                                                         
Zach Edey                     22                            MEM                           C                             24                            17                            511                           18.0                          .636                          .140                          .310                          17.1                          19.4                          18.3                          5.9                           1.4                           4.8                           16.7                          18.1                          0.8                           0.9                           1.7                           .163                          -0.4                          0.2                           -0.3                          0.2                                                         
Jalen Smith                   24                            CHI                           C                             33                            1                             507                           18.2                          .591                          .549                          .245                          10.0                          27.4                          18.8                          7.5                           1.0                           4.2                           8.1                           20.2                          0.9                           0.6                           1.4                           .136                          0.7                           -0.9                          -0.1                          0.2                                                         
Cole Anthony                  24                            ORL                           PG                            36                            3                             506                           11.5                          .483                          .383                          .218                          3.5                           17.6                          10.2                          29.8                          1.7                           1.9                           17.4                          27.7                          -0.7                          0.8                           0.1                           .014                          -3.1                          0.2                           -2.9                          -0.1                                                        
Jordan Hawkins                22                            NOP                           SG                            22                            3                             506                           8.5                           .471                          .580                          .195                          1.6                           11.6                          6.4                           6.5                           0.8                           2.2                           7.9                           22.2                          -0.4                          0.0                           -0.4                          -0.041                        -3.2                          -3.7                          -6.9                          -0.6                                                        
Vasilije MiciÄ               31                            CHO                           PG                            24                            11                            506                           6.6                           .434                          .473                          .134                          3.1                           9.0                           5.9                           25.4                          1.3                           0.0                           19.9                          20.5                          -0.8                          0.3                           -0.6                          -0.053                        -4.6                          -2.3                          -6.9                          -0.6                                                        
Maxi Kleber                   33                            DAL                           PF                            26                            4                             504                           4.9                           .491                          .443                          .230                          3.7                           13.4                          8.7                           6.4                           0.7                           2.1                           21.1                          7.2                           -0.1                          0.4                           0.4                           .033                          -4.6                          0.5                           -4.1                          -0.3                                                        
Isaac Okoro                   24                            CLE                           SG                            25                            16                            503                           11.6                          .613                          .588                          .184                          4.9                           6.8                           5.9                           10.0                          1.7                           1.8                           6.8                           11.3                          0.9                           0.5                           1.4                           .138                          -0.2                          0.8                           0.6                           0.3                                                         
Kyle Lowry                    38                            PHI                           PG                            25                            12                            497                           9.5                           .531                          .747                          .287                          1.8                           9.3                           5.3                           18.9                          2.5                           1.7                           15.5                          10.3                          0.4                           0.5                           0.9                           .083                          -3.0                          1.6                           -1.4                          0.1                                                         
Julian Phillips               21                            CHI                           SF                            36                            3                             492                           9.6                           .553                          .585                          .237                          6.2                           8.6                           7.4                           4.2                           1.8                           1.4                           9.1                           13.9                          0.3                           0.3                           0.5                           .052                          -2.8                          -0.8                          -3.6                          -0.2                                                        
Andre Drummond                31                            PHI                           C                             26                            14                            491                           15.1                          .534                          .069                          .417                          15.4                          34.0                          24.2                          4.5                           3.1                           2.1                           20.1                          19.1                          -0.2                          0.9                           0.8                           .075                          -3.3                          -0.2                          -3.5                          -0.2                                                        
Brice Sensabaugh              21                            UTA                           SF                            28                            0                             490                           14.6                          .633                          .594                          .132                          4.3                           13.0                          8.8                           11.7                          1.7                           0.6                           16.1                          21.3                          0.5                           0.1                           0.6                           .062                          1.3                           -1.3                          -0.1                          0.2                                                         
Aaron Gordon                  29                            DEN                           PF                            17                            16                            489                           16.2                          .635                          .323                          .419                          7.4                           14.2                          10.9                          13.9                          0.8                           0.6                           11.1                          17.8                          1.2                           0.3                           1.4                           .139                          2.0                           -1.1                          0.8                           0.3                                                         
Cameron Payne                 30                            NYK                           PG                            32                            1                             489                           14.4                          .560                          .607                          .098                          2.2                           8.4                           5.4                           23.8                          1.9                           1.7                           10.3                          19.0                          0.8                           0.4                           1.3                           .127                          0.3                           0.0                           0.3                           0.3                                                         
Kevon Looney                  28                            GSW                           C                             31                            5                             486                           18.6                          .538                          .000                          .352                          19.7                          25.6                          22.6                          14.8                          2.5                           1.8                           11.4                          14.4                          1.0                           0.9                           1.9                           .187                          -0.3                          0.7                           0.4                           0.3                                                         
Kyle Kuzma                    29                            WAS                           PF                            18                            16                            480                           11.0                          .502                          .313                          .171                          2.4                           18.7                          10.5                          12.8                          1.1                           0.8                           13.1                          27.0                          -0.8                          0.1                           -0.7                          -0.068                        -2.9                          -2.4                          -5.3                          -0.4                                                        
KJ Martin                     24                            PHI                           PF                            24                            7                             480                           12.6                          .689                          .212                          .293                          4.8                           12.9                          8.7                           6.0                           1.1                           3.4                           9.7                           11.3                          0.9                           0.4                           1.3                           .132                          -1.9                          0.4                           -1.5                          0.1                                                         
Moses Moody                   22                            GSW                           SG                            30                            4                             479                           12.2                          .590                          .611                          .227                          2.5                           9.3                           5.8                           7.6                           1.3                           1.2                           10.2                          19.8                          0.4                           0.4                           0.8                           .079                          -0.9                          -0.7                          -1.6                          0.0                                                         
Grant Williams                26                            CHO                           PF                            16                            7                             479                           11.7                          .596                          .602                          .301                          3.9                           14.8                          9.2                           11.4                          1.8                           2.7                           16.7                          14.7                          0.4                           0.5                           0.9                           .086                          -2.1                          0.6                           -1.5                          0.1                                                         
Jaden Hardy                   22                            DAL                           SG                            30                            3                             477                           10.8                          .557                          .471                          .186                          1.4                           8.8                           5.2                           12.1                          1.8                           0.9                           16.3                          23.5                          -0.2                          0.4                           0.2                           .018                          -2.8                          -1.1                          -4.0                          -0.2                                                        
Ben Sheppard                  23                            IND                           SG                            24                            6                             477                           8.2                           .556                          .716                          .034                          3.9                           10.9                          7.5                           6.3                           1.1                           1.4                           6.4                           11.4                          0.3                           0.2                           0.5                           .055                          -2.4                          -0.7                          -3.1                          -0.1                                                        
Neemias Queta                 25                            BOS                           C                             30                            5                             475                           16.2                          .678                          .018                          .294                          11.4                          18.2                          14.8                          5.6                           1.0                           4.8                           14.0                          13.0                          1.1                           0.7                           1.8                           .180                          -1.6                          0.8                           -0.8                          0.1                                                         
Donovan Clingan               20                            POR                           C                             29                            7                             467                           16.8                          .578                          .150                          .252                          17.8                          23.7                          20.7                          5.2                           1.2                           9.0                           19.0                          15.6                          0.4                           0.6                           1.0                           .102                          -2.4                          0.5                           -2.0                          0.0                                                         
Oso Ighodaro                  22                            PHO                           PF                            29                            2                             465                           10.5                          .582                          .011                          .218                          7.3                           18.5                          13.0                          8.6                           1.4                           2.0                           15.9                          10.8                          0.4                           0.3                           0.7                           .072                          -3.1                          0.1                           -3.0                          -0.1                                                        
Kyle Anderson                 31                            GSW                           PF                            31                            2                             459                           14.7                          .505                          .326                          .167                          5.1                           16.7                          10.7                          21.2                          2.5                           3.5                           9.9                           15.6                          0.5                           0.7                           1.2                           .125                          -0.4                          2.3                           1.9                           0.5                                                         
Kyle Filipowski               21                            UTA                           C                             26                            8                             455                           12.0                          .569                          .391                          .365                          5.7                           23.7                          14.9                          14.8                          1.6                           0.8                           17.3                          14.9                          0.3                           0.3                           0.6                           .063                          -2.2                          0.1                           -2.0                          0.0                                                         
Dalen Terry                   22                            CHI                           SG                            34                            1                             454                           8.0                           .569                          .373                          .353                          4.4                           7.3                           5.9                           10.0                          1.8                           1.5                           20.8                          13.7                          0.0                           0.2                           0.2                           .023                          -4.6                          -0.4                          -5.0                          -0.3                                                        
Justin Champagnie             23                            WAS                           SF                            18                            13                            451                           15.7                          .642                          .473                          .145                          8.8                           17.1                          13.0                          6.8                           2.2                           3.0                           12.6                          14.7                          0.6                           0.3                           0.9                           .100                          -0.2                          0.2                           0.0                           0.2                                                         
Ja'Kobe Walter                20                            TOR                           SG                            23                            7                             451                           8.9                           .492                          .491                          .218                          4.9                           9.4                           7.1                           10.4                          1.3                           1.3                           10.4                          18.7                          -0.1                          0.1                           0.0                           -0.004                        -3.3                          -2.0                          -5.3                          -0.4                                                        
